,longitude,latitude,name,category
0,4.861917,45.760128,Gare Part-Dieu – Villette,arret_tram_T3
1,4.868751,45.752938,Dauphiné – Lacassagne,arret_tram_T3
2,4.885038,45.754503,Reconnaissance – Balzac,arret_tram_T3
