,N°DPE,Date_réception_DPE,Date_établissement_DPE,Date_visite_diagnostiqueur,Modèle_DPE,N°_DPE_remplacé,Date_fin_validité_DPE,Version_DPE,N°_DPE_immeuble_associé,Appartement_non_visité_(0/1),Méthode_application_DPE,N°_immatriculation_copropriété,N°_RPLS_logement,Invariant_fiscal_logement,Etiquette_DPE,Etiquette_GES,Type_bâtiment,Type_installation_chauffage,Type_installation_ECS_(général),Hauteur_sous-plafond,Nombre_appartement,Nombre_niveau_immeuble,Nombre_niveau_logement,Surface_habitable_immeuble,Surface_tertiaire_immeuble,Surface_habitable_logement,Classe_inertie_bâtiment,Typologie_logement,Position_logement_dans_immeuble,Classe_altitude,Zone_climatique_,Adresse_brute,Nom__commune_(BAN),Code_INSEE_(BAN),N°_voie_(BAN),Identifiant__BAN,Adresse_(BAN),Code_postal_(BAN),Score_BAN,Nom__rue_(BAN),Coordonnée_cartographique_X_(BAN),Coordonnée_cartographique_Y_(BAN),Code_postal_(brut),N°_étage_appartement,Nom_résidence,Complément_d'adresse_bâtiment,Cage_d'escalier,Complément_d'adresse_logement,Statut_géocodage,Nom__commune_(Brut),N°_département_(BAN),N°_région_(BAN),Conso_5_usages_é_finale,Conso_5_usages/m²_é_finale,Conso_chauffage_é_finale,Conso_chauffage_dépensier_é_finale,Conso_éclairage_é_finale,Conso_ECS_é_finale,Conso_ECS_dépensier_é_finale,Conso_refroidissement_é_finale,Conso_refroidissement_dépensier_é_finale,Conso_auxiliaires_é_finale,Conso_5_usages_é_primaire,Conso_5_usages_par_m²_é_primaire,Conso_chauffage_é_primaire,Conso_chauffage_dépensier_é_primaire,Conso_éclairage_é_primaire,Conso_ECS_é_primaire,Conso_ECS_dépensier_é_primaire,Conso_refroidissement_é_primaire,Conso_refroidissement_dépensier_é_primaire,Conso_auxiliaires_é_primaire,Emission_GES_5_usages,Emission_GES_5_usages_par_m²,Emission_GES_chauffage,Emission_GES_chauffage_dépensier,Emission_GES_éclairage,Emission_GES_ECS,Emission_GES_ECS_dépensier,Emission_GES_refroidissement,Emission_GES_refroidissement_dépensier,Emission_GES_auxiliaires,Conso_5_usages_énergie_n°1,Conso_chauffage_énergie_n°1,Conso_ECS_énergie_n°1,Coût_5_usages_énergie_n°1,Coût_chauffage_énergie_n°1,Coût_ECS_énergie_n°1,Emission_GES_5_usages_énergie_n°1,Emission_GES_chauffage_par_énergie_n°1,Emission_GES_ECS_par_énergie_n°1,Type_énergie_n°1,Conso_5_usages_énergie_n°2,Conso_chauffage_énergie_n°2,Conso_ECS_énergie_n°2,Coût_5_usages_énergie_n°2,Coût_chauffage_énergie_n°2,Coût_ECS_énergie_n°2,Emission_GES_5_usages_énergie_n°2,Emission_GES_chauffage_par_énergie_n°2,Emission_GES_ECS_par_énergie_n°2,Type_énergie_n°2,Conso_5_usages_énergie_n°3,Conso_chauffage_énergie_n°3,Conso_ECS_énergie_n°3,Coût_5_usages_énergie_n°3,Coût_chauffage_énergie_n°3,Coût_ECS_énergie_n°3,Emission_GES_5_usages_énergie_n°3,Emission_GES_chauffage_par_énergie_n°3,Emission_GES_ECS_par_énergie_n°3,Type_énergie_n°3,Coût_total_5_usages,Coût_chauffage,Coût_chauffage_dépensier,Coût_éclairage,Coût_ECS_dépensier,Coût_ECS,Coût_refroidissement,Coût_refroidissement_dépensier,Coût_auxiliaires,Logement_traversant_(0/1),Présence_brasseur_air_(0/1),Indicateur_confort_été,Isolation_toiture_(0/1),Protection_solaire_exterieure_(0/1),Inertie_lourde_(0/1),Deperditions_baies_vitrées,Deperditions_enveloppe,Déperditions_murs,Deperditions_planchers_bas,Deperditions_planchers_hauts,Déperditions_ponts_thermiques,Déperditions_portes,Déperditions_renouvellement_air,Qualité_isolation_enveloppe,Qualité_isolation_menuiseries,Qualité_isolation_murs,Qualité_isolation_plancher_bas,Ubat_W/m²_K,Qualité_isolation_plancher_haut_comble_aménagé,Besoin_chauffage,Besoin_ECS,Besoin_refroidissement,Conso_chauffage_installation_chauffage_n°1,Description_installation_chauffage_n°1,Configuration_installation_chauffage_n°1,Type_installation_chauffage_n°1,Surface_chauffée_installation_chauffage_n°1,Type_émetteur_installation_chauffage_n°1,Conso_chauffage_générateur_n°1_installation_n°1,Type_générateur_n°2_installation_n°1,Conso_chauffage_dépensier_générateur_n°1_installation_n°1,Type_énergie_générateur_n°1_installation_n°1,Type_générateur_n°1_installation_n°1,Usage_générateur_n°1_installation_n°1,Conso_chauffage_générateur_n°2_installation_n°1,Conso_chauffage_dépensier_générateur_n°2_installation_n°1,Type_énergie_générateur_n°2_installation_n°1,Usage_générateur_n°2_installation_n°1,Conso_chauffage_installation_chauffage_n°2,Description_installation_chauffage_n°2,Configuration_installation_chauffage_n°2,Type_installation_chauffage_n°2,Surface_chauffée_installation_chauffage_n°2,Type_émetteur_installation_chauffage_n°2,Conso_chauffage_générateur_n°1_installation_n°2,Conso_chauffage_dépensier_générateur_n°1_installation_n°2,Type_énergie_générateur_n°1_installation_n°2,Type_générateur_n°1_installation_n°2,Usage_générateur_n°1_installation_n°2,Conso_chauffage_générateur_n°2_installation_n°2,Conso_chauffage_dépensier_générateur_n°2_installation_n°2,Type_énergie_générateur_n°2_installation_n°2,Type_générateur_n°2_installation_n°2,Usage_générateur_n°2_installation_n°2,Clé_répartition_chauffage,Conso_é_finale_installation_ECS,Description_installation_ECS,Configuration_installation_ECS,Type_installation_ECS,Type_installation_solaire,Nombre_logements_desservis_par_installation_ECS,Production_ecs_solaire_installation,Surface_habitable_desservie_par_installation_ECS,Conso_é_finale_générateur_ECS_n°1,COP_générateur_ECS_n°1,Description_générateur_ECS_n°1,Type_énergie_générateur_ECS_n°1,Type_générateur_ECS_n°1,Usage_générateur_ECS_n°1,Volume_stockage_générateur_ECS_n°1,Conso_é_finale_générateur_ECS_n°2,COP_générateur_ECS_n°2,Description_générateur_ECS_n°2,Type_énergie_générateur_ECS_n°2,Type_générateur_ECS_n°2,Usage_générateur_ECS_n°2,Volume_stockage_générateur_ECS_n°2,Type_ventilation,Surface_ventilée,Ventilation_postérieure_2012_(0/1),Besoin_refroidissement_annuel,Conso_refroidissement_annuel,Description_générateur_froid,Type_générateur_froid,Surface_climatisée,Catégorie_ENR,Electricité_PV_autoconsommée,Système_production_électricité_origine_renouvelable,Présence_production_PV_(0/1),Production_électricité_PV_kWh,Production_électricité_PV_kWh/m²,Surface_totale_capteurs_photovoltaïque,Nombre_module,Type_énergie_principale_chauffage,Type_énergie_principale_ECS,Déperditions_totales_logement,Déperditions_totales_bâtiment
699,2269N2393502V,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,47.9,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-17-Lgt B1.32 type T2 R+3,adresse non géocodée ban car aucune correspondance trouvée,LYON,69.0,84.0,3403.8,71.1,1884.5,2186.0,29.5,1385.8,1954.0,0.0,0.0,1.8,3654.9,76.3,1961.9,2275.8,67.9,1954.0,1385.8,0.0,0.0,4.2,742.6,15.5,419.0,486.0,2.0,443.6,314.6,0.0,0.0,0.1,,,,,202.9,154.1,0.0,,,Gaz naturel,,,,,17.3,0.0,2.2,,,Électricité,,,,,,,,,,,413.1,220.2,255.5,101.8,217.3,154.1,0.0,0.0,6.4,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
61795,2269N2393503W,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,57.1,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-18-Lgt B1.33 type T3 R+3,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,3589.1,62.9,1951.9,2264.2,35.2,1478.0,2084.0,0.0,0.0,2.2,3876.3,67.9,2032.2,2357.3,80.9,2084.0,1478.0,0.0,0.0,5.1,780.3,13.7,434.0,503.4,2.4,473.1,335.5,0.0,0.0,0.1,,,,,210.2,164.4,0.0,,,Gaz naturel,,,,,17.9,0.0,2.6,,,Électricité,,,,,,,,,,,438.7,228.1,264.6,121.3,231.8,164.4,0.0,0.0,7.6,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
62507,2269N2393479Y,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,B,B,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,68.0,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-6-Lgt B1.11 type T3 R+1,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,3390.4,49.9,1630.6,1891.4,41.9,1570.4,2214.2,0.0,0.0,2.6,3703.7,54.5,1697.6,1969.2,96.3,2214.2,1570.4,0.0,0.0,6.0,731.8,10.8,362.5,420.5,2.9,502.6,356.5,0.0,0.0,0.2,,,,,175.6,174.6,0.0,,,Gaz naturel,,,,,15.0,0.0,3.1,,,Électricité,,,,,,,,,,,420.2,190.6,221.0,144.4,246.2,174.6,0.0,0.0,9.0,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
62509,2269N2393481A,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,57.5,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-8-Lgt B1.13 type T3 R+1,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,3439.5,59.8,1797.7,2085.4,35.4,1481.5,2088.9,0.0,0.0,2.2,3721.9,64.7,1871.6,2171.1,81.5,2088.9,1481.5,0.0,0.0,5.1,746.8,13.0,399.7,463.6,2.4,474.2,336.3,0.0,0.0,0.1,,,,,193.6,164.8,0.0,,,Gaz naturel,,,,,16.5,0.0,2.6,,,Électricité,,,,,,,,,,,421.4,210.1,243.7,122.2,232.3,164.8,0.0,0.0,7.6,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
122741,2269N2393475U,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,47.9,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-2-Lgt B1.02 type T2 RDC,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,3343.7,69.9,1825.1,2117.1,29.5,1385.2,1953.1,0.0,0.0,1.8,3592.3,75.1,1900.1,2204.1,67.8,1953.1,1385.2,0.0,0.0,4.2,729.2,15.2,405.8,470.7,2.0,443.4,314.4,0.0,0.0,0.1,,,,,196.6,154.0,0.0,,,Gaz naturel,,,,,16.7,0.0,2.2,,,Électricité,,,,,,,,,,,406.0,213.3,247.4,101.7,217.2,154.1,0.0,0.0,6.4,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
123533,2269N2393496P,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,45.2,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-15-Lgt B1.25 type T2 R+2,adresse non géocodée ban car aucune correspondance trouvée,LYON,69.0,84.0,2640.0,58.4,1168.5,1355.4,27.9,1345.4,1897.0,0.0,0.0,1.7,2852.0,63.0,1216.5,1411.1,64.1,1897.0,1345.4,0.0,0.0,4.0,573.7,12.7,259.8,301.3,1.9,430.6,305.4,0.0,0.0,0.1,,,,,125.8,149.6,0.0,,,Gaz naturel,,,,,10.7,0.0,2.0,,,Électricité,,,,,,,,,,,322.8,136.6,158.4,96.1,211.0,149.6,0.0,0.0,6.0,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
144329,2269N2393480Z,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,47.9,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-7-Lgt B1.12 type T2 R+1,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,2811.1,58.7,1291.7,1498.4,29.5,1385.8,1954.0,0.0,0.0,1.8,3037.8,63.4,1344.8,1560.0,67.9,1954.0,1385.8,0.0,0.0,4.2,610.8,12.8,287.2,333.1,2.0,443.6,314.6,0.0,0.0,0.1,,,,,139.1,154.1,0.0,,,Gaz naturel,,,,,11.8,0.0,2.2,,,Électricité,,,,,,,,,,,343.8,151.0,175.1,101.8,217.3,154.1,0.0,0.0,6.4,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
164687,2269N2393487G,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,B,B,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,68.0,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-11-Lgt B1.21 type T3 R+2,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,3390.4,49.9,1630.6,1891.4,41.9,1570.4,2214.2,0.0,0.0,2.6,3703.7,54.5,1697.6,1969.2,96.3,2214.2,1570.4,0.0,0.0,6.0,731.8,10.8,362.5,420.5,2.9,502.6,356.5,0.0,0.0,0.2,,,,,175.6,174.6,0.0,,,Gaz naturel,,,,,15.0,0.0,3.1,,,Électricité,,,,,,,,,,,420.2,190.6,221.0,144.4,246.2,174.6,0.0,0.0,9.0,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
184535,2269N2393482B,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,80.4,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-9-Lgt B1.14 type T4 R+1,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,4501.1,56.0,2601.1,3017.2,49.5,1676.0,2363.1,0.0,0.0,3.1,4899.3,61.0,2708.0,3141.2,113.9,2363.1,1676.0,0.0,0.0,7.1,973.9,12.1,578.3,670.8,3.4,536.4,380.4,0.0,0.0,0.2,,,,,280.1,186.4,0.0,,,Gaz naturel,,,,,23.9,0.0,3.6,,,Électricité,,,,,,,,,,,555.4,304.0,352.6,170.7,262.8,186.4,0.0,0.0,10.7,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
184541,2269N2393488H,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,47.9,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-12-Lgt B1.22 type T2 R+2,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,2811.1,58.7,1291.7,1498.4,29.5,1385.8,1954.0,0.0,0.0,1.8,3037.8,63.4,1344.8,1560.0,67.9,1954.0,1385.8,0.0,0.0,4.2,610.8,12.8,287.2,333.1,2.0,443.6,314.6,0.0,0.0,0.1,,,,,139.1,154.1,0.0,,,Gaz naturel,,,,,11.8,0.0,2.2,,,Électricité,,,,,,,,,,,343.8,151.0,175.1,101.8,217.3,154.1,0.0,0.0,6.4,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
184543,2269N2393495O,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,80.4,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-14-Lgt B1.24 type T4 R+2,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,5404.1,67.2,3504.1,4064.7,49.5,1676.0,2363.1,0.0,0.0,3.1,5839.4,72.7,3648.1,4231.8,113.9,2363.1,1676.0,0.0,0.0,7.1,1174.7,14.6,779.0,903.7,3.4,536.4,380.4,0.0,0.0,0.2,,,,,377.4,186.4,0.0,,,Gaz naturel,,,,,32.1,0.0,3.6,,,Électricité,,,,,,,,,,,660.9,409.5,475.0,170.7,262.8,186.4,0.0,0.0,10.7,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
205807,2269N2393476V,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,37.2,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-3-Lgt B1.03 type T2 RDC,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,2789.0,75.1,1462.7,1696.7,22.9,1222.7,1724.0,0.0,0.0,1.4,2983.8,80.3,1522.8,1766.5,52.7,1724.0,1222.7,0.0,0.0,3.3,609.8,16.4,325.2,377.2,1.6,391.3,277.5,0.0,0.0,0.1,,,,,157.5,136.0,0.0,,,Gaz naturel,,,,,13.4,0.0,1.7,,,Électricité,,,,,,,,,,,337.0,170.9,198.3,78.9,191.7,136.0,0.0,0.0,4.9,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
205809,2269N2393477W,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,80.4,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-4-Lgt B1.04 type T4 RDC,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,5102.7,63.5,3202.6,3715.1,49.5,1676.0,2363.1,0.0,0.0,3.1,5525.6,68.8,3334.3,3867.8,113.9,2363.1,1676.0,0.0,0.0,7.1,1107.6,13.8,712.0,825.9,3.4,536.4,380.4,0.0,0.0,0.2,,,,,344.9,186.4,0.0,,,Gaz naturel,,,,,29.4,0.0,3.6,,,Électricité,,,,,,,,,,,625.7,374.3,434.2,170.7,262.8,186.4,0.0,0.0,10.7,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
237200,2269N2393478X,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,45.2,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-5-Lgt B1.05 type T2 RDC,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,2890.8,64.0,1420.7,1648.0,27.8,1344.2,1895.3,0.0,0.0,1.7,3112.9,68.9,1479.1,1715.7,64.0,1895.3,1344.2,0.0,0.0,4.0,629.5,13.9,315.8,366.4,1.9,430.2,305.1,0.0,0.0,0.1,,,,,153.0,149.5,0.0,,,Gaz naturel,,,,,13.0,0.0,2.0,,,Électricité,,,,,,,,,,,352.0,166.0,192.6,95.9,210.8,149.5,0.0,0.0,6.0,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
237201,2269N2393508B,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,63.2,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-21-Lgt B1.42 type T3 R+4,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,4378.0,69.3,2672.4,3100.0,38.9,1529.6,2156.7,0.0,0.0,2.4,4716.8,74.7,2782.2,3227.4,89.5,2156.7,1529.6,0.0,0.0,5.6,953.3,15.1,594.1,689.2,2.7,489.6,347.2,0.0,0.0,0.2,,,,,287.8,170.1,0.0,,,Gaz naturel,,,,,24.5,0.0,2.8,,,Électricité,,,,,,,,,,,533.5,312.3,362.3,134.2,239.8,170.1,0.0,0.0,8.4,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
237203,2269N2393505Y,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,44.3,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-19-Lgt B1.34 type T2 R+3,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,3007.8,67.9,1552.8,1801.3,27.3,1331.4,1877.3,0.0,0.0,1.7,3232.3,72.9,1616.7,1875.3,62.8,1877.3,1331.4,0.0,0.0,3.9,655.8,14.8,345.2,400.5,1.9,426.1,302.2,0.0,0.0,0.1,,,,,167.2,148.1,0.0,,,Gaz naturel,,,,,14.2,0.0,2.0,,,Électricité,,,,,,,,,,,365.4,181.5,210.5,94.2,208.8,148.1,0.0,0.0,5.9,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
237617,2269N2393491K,2022-10-14,2022-10-14,2022-09-15,DPE NEUF logement : RT2012,,2032-10-12,2.2,,,dpe issu d'une étude thermique réglementaire RT2012 bâtiment : appartement,,,,C,C,appartement,individuel,individuel,2.5,21.0,1.0,1.0,1219.3,,57.5,,,,,,132 Berthelot,Lyon,69123,,69123,Lyon,69001.0,0.29,,842627.75,6519256.98,69007,,,,,1-B1/B2/C-13-Lgt B1.23 type T3 R+2,adresse non géocodée ban car aucune correspondance trouvée,LYON,69,84.0,3333.2,58.0,1691.3,1961.9,35.4,1481.6,2089.0,0.0,0.0,2.2,3611.2,62.8,1760.8,2042.5,81.5,2089.0,1481.6,0.0,0.0,5.1,723.2,12.6,376.0,436.2,2.4,474.2,336.3,0.0,0.0,0.1,,,,,182.1,164.8,0.0,,,Gaz naturel,,,,,15.5,0.0,2.6,,,Électricité,,,,,,,,,,,408.9,197.6,229.3,122.2,232.3,164.8,0.0,0.0,7.6,,,,,,,,,,,,,,,bonne,très bonne,très bonne,très bonne,0.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,panneaux solaires photovoltaïques,,,,,,,,,,,
